,Candidate,State,District,Office Type,Partisan Lean,Primary %,Won Primary,Gender,Race,Veteran?,LGBTQ?,Elected Official?,Self-Funder?,STEM?,Obama Alum?,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,Hillary_Won?,Obama_Won?
440,Steven Horsford,NV,U.S. House Nevada District 4,Representative,0.038199999,0.61740002,Yes,Male,Nonwhite,No,No,Yes,No,No,No,0.7126065748397363,0.032194218097265054,0.1565449035398677,0.2873934251602637,0.08307998830753252,0.484988265890861,0.3485097451724274,0.20727279899172918,47477.0,0.10989522389416864,0.13891780713134327,0.8359674957197505,0.09093171940082309,0.8082371374065012,0.5125132363836018,1,1
441,Allen Rheinhart,NV,U.S. Senate Nevada,Senator,0.0094999999,0.033299999,No,Male,Nonwhite,No,No,No,No,No,No,0.7023755267037513,0.028778221452394392,0.18183430537522047,0.2976244732962485,0.09785636113457123,0.4825496129408616,0.3565160390653947,0.1792780190152112,54769.399999999994,0.08832169090494293,0.13669532124160635,0.8176291645811298,0.0847017218098018,0.7915239595761646,0.44054995867779795,1,1
442,Bobby Mahendra,NV,U.S. Senate Nevada,Senator,0.0094999999,0.026700001,No,Male,Nonwhite,No,No,No,No,No,No,0.7023755267037513,0.028778221452394392,0.18183430537522047,0.2976244732962485,0.09785636113457123,0.4825496129408616,0.3565160390653947,0.1792780190152112,54769.399999999994,0.08832169090494293,0.13669532124160635,0.8176291645811298,0.0847017218098018,0.7915239595761646,0.44054995867779795,1,1
443,Daniel Burleigh,NV,U.S. Senate Nevada,Senator,0.0094999999,0.0226,No,Male,White,No,No,No,No,No,No,0.7023755267037513,0.028778221452394392,0.18183430537522047,0.2976244732962485,0.09785636113457123,0.4825496129408616,0.3565160390653947,0.1792780190152112,54769.399999999994,0.08832169090494293,0.13669532124160635,0.8176291645811298,0.0847017218098018,0.7915239595761646,0.44054995867779795,1,1
444,David Drew Knight,NV,U.S. Senate Nevada,Senator,0.0094999999,0.044299998,No,Male,White,No,No,No,No,No,No,0.7023755267037513,0.028778221452394392,0.18183430537522047,0.2976244732962485,0.09785636113457123,0.4825496129408616,0.3565160390653947,0.1792780190152112,54769.399999999994,0.08832169090494293,0.13669532124160635,0.8176291645811298,0.0847017218098018,0.7915239595761646,0.44054995867779795,1,1
445,Jacky Rosen,NV,U.S. Senate Nevada,Senator,0.0094999999,0.77110001,Yes,Female,White,No,No,Yes,No,Yes,No,0.7023755267037513,0.028778221452394392,0.18183430537522047,0.2976244732962485,0.09785636113457123,0.4825496129408616,0.3565160390653947,0.1792780190152112,54769.399999999994,0.08832169090494293,0.13669532124160635,0.8176291645811298,0.0847017218098018,0.7915239595761646,0.44054995867779795,1,1
446,Jesse Sbaih,NV,U.S. Senate Nevada,Senator,0.0094999999,0.031700001000000005,No,Female,Nonwhite,No,No,No,Yes,No,No,0.7023755267037513,0.028778221452394392,0.18183430537522047,0.2976244732962485,0.09785636113457123,0.4825496129408616,0.3565160390653947,0.1792780190152112,54769.399999999994,0.08832169090494293,0.13669532124160635,0.8176291645811298,0.0847017218098018,0.7915239595761646,0.44054995867779795,1,1
447,David Pechefsky,NY,U.S. House New York District 1,Representative,-0.11630000000000001,0.11900000000000001,No,Male,White,No,No,No,No,No,No,0.6918111245352541,0.0716907077489937,0.18176393236902,0.308188875464746,0.15407207652206398,0.507819081121131,0.37371189416138795,0.152491439327695,90128.0,0.0607094298846415,0.0999297465019612,0.6561520597935329,0.05587953856785919,0.619614853011536,0.026011316837981698,0,1
448,Elaine DiMasi,NY,U.S. House New York District 1,Representative,-0.11630000000000001,0.059200000999999995,No,Female,White,No,No,No,No,Yes,No,0.6918111245352541,0.0716907077489937,0.18176393236902,0.308188875464746,0.15407207652206398,0.507819081121131,0.37371189416138795,0.152491439327695,90128.0,0.0607094298846415,0.0999297465019612,0.6561520597935329,0.05587953856785919,0.619614853011536,0.026011316837981698,0,1
449,Kate Browning,NY,U.S. House New York District 1,Representative,-0.11630000000000001,0.3032,No,Female,White,No,No,Yes,No,No,No,0.6918111245352541,0.0716907077489937,0.18176393236902,0.308188875464746,0.15407207652206398,0.507819081121131,0.37371189416138795,0.152491439327695,90128.0,0.0607094298846415,0.0999297465019612,0.6561520597935329,0.05587953856785919,0.619614853011536,0.026011316837981698,0,1
450,Perry Gershon,NY,U.S. House New York District 1,Representative,-0.11630000000000001,0.35450001,Yes,Male,White,No,No,No,Yes,Yes,No,0.6918111245352541,0.0716907077489937,0.18176393236902,0.308188875464746,0.15407207652206398,0.507819081121131,0.37371189416138795,0.152491439327695,90128.0,0.0607094298846415,0.0999297465019612,0.6561520597935329,0.05587953856785919,0.619614853011536,0.026011316837981698,0,1
451,Vivian Viloria-Fisher,NY,U.S. House New York District 1,Representative,-0.11630000000000001,0.16260000000000002,No,Female,Nonwhite,No,No,Yes,No,No,No,0.6918111245352541,0.0716907077489937,0.18176393236902,0.308188875464746,0.15407207652206398,0.507819081121131,0.37371189416138795,0.152491439327695,90128.0,0.0607094298846415,0.0999297465019612,0.6561520597935329,0.05587953856785919,0.619614853011536,0.026011316837981698,0,1
452,Max Rose,NY,U.S. House New York District 11,Representative,-0.088100004,0.62650002,Yes,Male,White,Yes,No,No,No,No,No,0.4921796673528735,0.2017351128618042,0.1869876966043055,0.5078203326471266,0.29551588319497446,0.5211255900522516,0.40138786754341493,0.13359647384493648,62330.49999999999,0.07602082379852329,0.15568196740898302,0.6727942386595365,0.0841737242905703,0.5691233225859995,7.3861141054817e-06,1,1
453,Michael DeVito Jr.,NY,U.S. House New York District 11,Representative,-0.088100004,0.18420000000000003,No,Male,Nonwhite,Yes,No,No,No,No,No,0.4921796673528735,0.2017351128618042,0.1869876966043055,0.5078203326471266,0.29551588319497446,0.5211255900522516,0.40138786754341493,0.13359647384493648,62330.49999999999,0.07602082379852329,0.15568196740898302,0.6727942386595365,0.0841737242905703,0.5691233225859995,7.3861141054817e-06,1,1
454,Omar Vaid,NY,U.S. House New York District 11,Representative,-0.088100004,0.08430000300000001,No,Male,Nonwhite,No,No,No,No,No,No,0.4921796673528735,0.2017351128618042,0.1869876966043055,0.5078203326471266,0.29551588319497446,0.5211255900522516,0.40138786754341493,0.13359647384493648,62330.49999999999,0.07602082379852329,0.15568196740898302,0.6727942386595365,0.0841737242905703,0.5691233225859995,7.3861141054817e-06,1,1
455,Paul Sperling,NY,U.S. House New York District 11,Representative,-0.088100004,0.0229,No,Male,White,No,No,No,No,No,No,0.4921796673528735,0.2017351128618042,0.1869876966043055,0.5078203326471266,0.29551588319497446,0.5211255900522516,0.40138786754341493,0.13359647384493648,62330.49999999999,0.07602082379852329,0.15568196740898302,0.6727942386595365,0.0841737242905703,0.5691233225859995,7.3861141054817e-06,1,1
456,Radhakrishna Mohan,NY,U.S. House New York District 11,Representative,-0.088100004,0.0378,No,Male,Nonwhite,No,No,No,No,Yes,No,0.4921796673528735,0.2017351128618042,0.1869876966043055,0.5078203326471266,0.29551588319497446,0.5211255900522516,0.40138786754341493,0.13359647384493648,62330.49999999999,0.07602082379852329,0.15568196740898302,0.6727942386595365,0.0841737242905703,0.5691233225859995,7.3861141054817e-06,1,1
457,Zach Emig,NY,U.S. House New York District 11,Representative,-0.088100004,0.0126,No,Male,White,No,No,No,No,No,No,0.4921796673528735,0.2017351128618042,0.1869876966043055,0.5078203326471266,0.29551588319497446,0.5211255900522516,0.40138786754341493,0.13359647384493648,62330.49999999999,0.07602082379852329,0.15568196740898302,0.6727942386595365,0.0841737242905703,0.5691233225859995,7.3861141054817e-06,1,1
458,Antonio Delgado,NY,U.S. House New York District 19,Representative,-0.06079999900000001,0.21989999999999998,Yes,Male,Nonwhite,No,No,No,No,No,No,0.8445977007097456,0.04496055088116997,0.06978618088219242,0.15540229929025431,0.06047034587703707,0.5009639460408419,0.35947273685238856,0.1811739647827804,54214.454545454544,0.0794191641906799,0.11457371851344178,0.7450749640460426,0.10005004087047792,0.7379969381027618,0.5648430950524501,0,1
459,Brian Flynn,NY,U.S. House New York District 19,Representative,-0.06079999900000001,0.1318,No,Male,White,No,No,No,Yes,No,No,0.8445977007097456,0.04496055088116997,0.06978618088219242,0.15540229929025431,0.06047034587703707,0.5009639460408419,0.35947273685238856,0.1811739647827804,54214.454545454544,0.0794191641906799,0.11457371851344178,0.7450749640460426,0.10005004087047792,0.7379969381027618,0.5648430950524501,0,1
460,David Clegg,NY,U.S. House New York District 19,Representative,-0.06079999900000001,0.1108,No,Male,White,No,No,No,Yes,No,No,0.8445977007097456,0.04496055088116997,0.06978618088219242,0.15540229929025431,0.06047034587703707,0.5009639460408419,0.35947273685238856,0.1811739647827804,54214.454545454544,0.0794191641906799,0.11457371851344178,0.7450749640460426,0.10005004087047792,0.7379969381027618,0.5648430950524501,0,1
461,Erin Collier,NY,U.S. House New York District 19,Representative,-0.06079999900000001,0.048600001,No,Female,White,No,No,No,No,No,No,0.8445977007097456,0.04496055088116997,0.06978618088219242,0.15540229929025431,0.06047034587703707,0.5009639460408419,0.35947273685238856,0.1811739647827804,54214.454545454544,0.0794191641906799,0.11457371851344178,0.7450749640460426,0.10005004087047792,0.7379969381027618,0.5648430950524501,0,1
462,Gareth Rhodes,NY,U.S. House New York District 19,Representative,-0.06079999900000001,0.17850000000000002,No,Male,White,No,No,No,No,No,No,0.8445977007097456,0.04496055088116997,0.06978618088219242,0.15540229929025431,0.06047034587703707,0.5009639460408419,0.35947273685238856,0.1811739647827804,54214.454545454544,0.0794191641906799,0.11457371851344178,0.7450749640460426,0.10005004087047792,0.7379969381027618,0.5648430950524501,0,1
463,Jeff Beals,NY,U.S. House New York District 19,Representative,-0.06079999900000001,0.1318,No,Male,White,No,No,No,No,No,No,0.8445977007097456,0.04496055088116997,0.06978618088219242,0.15540229929025431,0.06047034587703707,0.5009639460408419,0.35947273685238856,0.1811739647827804,54214.454545454544,0.0794191641906799,0.11457371851344178,0.7450749640460426,0.10005004087047792,0.7379969381027618,0.5648430950524501,0,1
464,Pat Ryan,NY,U.S. House New York District 19,Representative,-0.06079999900000001,0.17719998999999997,No,Female,White,Yes,No,No,No,No,No,0.8445977007097456,0.04496055088116997,0.06978618088219242,0.15540229929025431,0.06047034587703707,0.5009639460408419,0.35947273685238856,0.1811739647827804,54214.454545454544,0.0794191641906799,0.11457371851344178,0.7450749640460426,0.10005004087047792,0.7379969381027618,0.5648430950524501,0,1
465,DuWayne Gregory,NY,U.S. House New York District 2,Representative,-0.082600002,0.41639998999999994,No,Male,Nonwhite,Yes,No,Yes,No,No,No,0.6569029008603906,0.09077787529805136,0.171283587350768,0.34309709913960945,0.186145259141618,0.5113680772214315,0.37098722351695845,0.15828759610704002,96086.0,0.059387492868020406,0.09557366262585021,0.610356603088959,0.0516971581804556,0.5684646275295759,0.013966815002036267,0,1
466,Liuba Grechen Shirley,NY,U.S. House New York District 2,Representative,-0.082600002,0.5798,Yes,Female,White,No,No,No,No,No,No,0.6569029008603906,0.09077787529805136,0.171283587350768,0.34309709913960945,0.186145259141618,0.5113680772214315,0.37098722351695845,0.15828759610704002,96086.0,0.059387492868020406,0.09557366262585021,0.610356603088959,0.0516971581804556,0.5684646275295759,0.013966815002036267,0,1
467,Dylan Ratigan,NY,U.S. House New York District 21,Representative,-0.1143,0.1191,No,Male,White,No,No,No,No,No,No,0.9141577300603365,0.02456725097888136,0.028152366957644295,0.08584226993966355,0.032851401569260315,0.49010136059694936,0.3604350116720315,0.17615834991590984,52510.16666666667,0.07956853883581598,0.11205308641250687,0.7727107971474168,0.10432427578297424,0.7688629322811228,0.6104599604755285,0,1
468,Emily Martz,NY,U.S. House New York District 21,Representative,-0.1143,0.10369999999999999,No,Female,White,No,No,No,No,No,No,0.9141577300603365,0.02456725097888136,0.028152366957644295,0.08584226993966355,0.032851401569260315,0.49010136059694936,0.3604350116720315,0.17615834991590984,52510.16666666667,0.07956853883581598,0.11205308641250687,0.7727107971474168,0.10432427578297424,0.7688629322811228,0.6104599604755285,0,1
469,Katie Wilson,NY,U.S. House New York District 21,Representative,-0.1143,0.1168,No,Female,White,No,No,No,No,No,No,0.9141577300603365,0.02456725097888136,0.028152366957644295,0.08584226993966355,0.032851401569260315,0.49010136059694936,0.3604350116720315,0.17615834991590984,52510.16666666667,0.07956853883581598,0.11205308641250687,0.7727107971474168,0.10432427578297424,0.7688629322811228,0.6104599604755285,0,1
470,Patrick Nelson,NY,U.S. House New York District 21,Representative,-0.1143,0.09119999900000002,No,Male,White,No,No,No,No,Yes,No,0.9141577300603365,0.02456725097888136,0.028152366957644295,0.08584226993966355,0.032851401569260315,0.49010136059694936,0.3604350116720315,0.17615834991590984,52510.16666666667,0.07956853883581598,0.11205308641250687,0.7727107971474168,0.10432427578297424,0.7688629322811228,0.6104599604755285,0,1
471,Tedra Cobb,NY,U.S. House New York District 21,Representative,-0.1143,0.5600999799999999,Yes,Female,White,No,No,Yes,No,No,No,0.9141577300603365,0.02456725097888136,0.028152366957644295,0.08584226993966355,0.032851401569260315,0.49010136059694936,0.3604350116720315,0.17615834991590984,52510.16666666667,0.07956853883581598,0.11205308641250687,0.7727107971474168,0.10432427578297424,0.7688629322811228,0.6104599604755285,0,1
472,Anthony Brindisi,NY,U.S. House New York District 22,Representative,-0.1426,1.0,Yes,Male,Nonwhite,No,No,Yes,No,No,No,0.9173240579480558,0.021191642822147246,0.027235072794654095,0.08267594205194419,0.03461651390760029,0.505306238342514,0.37970476739372816,0.16986575509714835,50988.5,0.06992526895731684,0.10874995844637864,0.7686599740382103,0.10253168367837556,0.768332334506102,0.5311196096633564,0,1
473,Eddie Sundquist,NY,U.S. House New York District 23,Representative,-0.1393,0.06420000099999999,No,Male,White,No,Yes,No,No,Yes,No,0.9027809044166876,0.02423074296711881,0.030646181544493424,0.09721909558331268,0.03486913448196297,0.5008788111391026,0.378486453331637,0.1706303653904551,49720.1,0.06672679963597365,0.10188445209141438,0.7442116633673811,0.09308583933740726,0.7448256124846481,0.5651850203312981,0,1
474,Ian Golden,NY,U.S. House New York District 23,Representative,-0.1393,0.1344,No,Male,White,No,No,No,No,No,No,0.9027809044166876,0.02423074296711881,0.030646181544493424,0.09721909558331268,0.03486913448196297,0.5008788111391026,0.378486453331637,0.1706303653904551,49720.1,0.06672679963597365,0.10188445209141438,0.7442116633673811,0.09308583933740726,0.7448256124846481,0.5651850203312981,0,1
475,Linda Andrei,NY,U.S. House New York District 23,Representative,-0.1393,0.1533,No,Female,White,No,No,No,No,Yes,No,0.9027809044166876,0.02423074296711881,0.030646181544493424,0.09721909558331268,0.03486913448196297,0.5008788111391026,0.378486453331637,0.1706303653904551,49720.1,0.06672679963597365,0.10188445209141438,0.7442116633673811,0.09308583933740726,0.7448256124846481,0.5651850203312981,0,1
476,Max Della Pia,NY,U.S. House New York District 23,Representative,-0.1393,0.32400002,No,Male,White,Yes,No,No,No,No,No,0.9027809044166876,0.02423074296711881,0.030646181544493424,0.09721909558331268,0.03486913448196297,0.5008788111391026,0.378486453331637,0.1706303653904551,49720.1,0.06672679963597365,0.10188445209141438,0.7442116633673811,0.09308583933740726,0.7448256124846481,0.5651850203312981,0,1
477,Tracy Mitrano,NY,U.S. House New York District 23,Representative,-0.1393,0.32299999,Yes,Female,White,No,No,No,No,No,No,0.9027809044166876,0.02423074296711881,0.030646181544493424,0.09721909558331268,0.03486913448196297,0.5008788111391026,0.378486453331637,0.1706303653904551,49720.1,0.06672679963597365,0.10188445209141438,0.7442116633673811,0.09308583933740726,0.7448256124846481,0.5651850203312981,0,1
478,Dana Balter,NY,U.S. House New York District 24,Representative,0.04139999899999999,0.62380001,Yes,Female,White,No,No,No,No,No,No,0.8826588035697022,0.046391787428020075,0.03434726733965495,0.11734119643029794,0.0356607136545223,0.5019990218287504,0.37563299444478004,0.15740223220100202,52507.25,0.07470743264039657,0.11330641731248786,0.7620204963580366,0.0992754542922202,0.7545142411552274,0.4770531941400313,1,1
479,Juanita Perez Williams,NY,U.S. House New York District 24,Representative,0.04139999899999999,0.37229999999999996,No,Female,Nonwhite,Yes,No,No,No,No,No,0.8826588035697022,0.046391787428020075,0.03434726733965495,0.11734119643029794,0.0356607136545223,0.5019990218287504,0.37563299444478004,0.15740223220100202,52507.25,0.07470743264039657,0.11330641731248786,0.7620204963580366,0.0992754542922202,0.7545142411552274,0.4770531941400313,1,1
480,Adam McFadden,NY,U.S. House New York District 25,Representative,0.1462,0.17450001,No,Male,Nonwhite,No,No,Yes,No,No,No,0.7132932747492109,0.14497968597344502,0.08120271850258129,0.286706725250789,0.08460752019390419,0.516941257494301,0.395512228456721,0.15491914430166198,53567.99999999999,0.07306146214457701,0.0961641205195993,0.633352850836985,0.05798759373465611,0.586125342868968,0.0644997474286083,1,1
481,Joseph Morelle,NY,U.S. House New York District 25,Representative,0.1462,0.45290001,Yes,Male,White,No,No,Yes,No,No,No,0.7132932747492109,0.14497968597344502,0.08120271850258129,0.286706725250789,0.08460752019390419,0.516941257494301,0.395512228456721,0.15491914430166198,53567.99999999999,0.07306146214457701,0.0961641205195993,0.633352850836985,0.05798759373465611,0.586125342868968,0.0644997474286083,1,1
482,Rachel Barnhart,NY,U.S. House New York District 25,Representative,0.1462,0.1977,No,Female,White,No,No,No,No,No,No,0.7132932747492109,0.14497968597344502,0.08120271850258129,0.286706725250789,0.08460752019390419,0.516941257494301,0.395512228456721,0.15491914430166198,53567.99999999999,0.07306146214457701,0.0961641205195993,0.633352850836985,0.05798759373465611,0.586125342868968,0.0644997474286083,1,1
483,Robin Wilt,NY,U.S. House New York District 25,Representative,0.1462,0.17350000000000002,No,Female,Nonwhite,No,No,Yes,No,No,No,0.7132932747492109,0.14497968597344502,0.08120271850258129,0.286706725250789,0.08460752019390419,0.516941257494301,0.395512228456721,0.15491914430166198,53567.99999999999,0.07306146214457701,0.0961641205195993,0.633352850836985,0.05798759373465611,0.586125342868968,0.0644997474286083,1,1
484,Nate McMurray,NY,U.S. House New York District 27,Representative,-0.2401,1.0,Yes,Male,White,No,No,Yes,No,No,No,0.8540117249583146,0.06589807615784242,0.04277726094826418,0.14598827504168513,0.041694226028042784,0.5021933383579742,0.3691089594163753,0.164985899326536,52773.0,0.0639161397197312,0.10117651593774578,0.7487387906425353,0.08290476001601262,0.7349093291962453,0.40657958674508143,1,1
485,Dennis J. Kucinich,OH,Governor of Ohio,Governor,-0.07889999900000001,0.2298,No,Male,White,No,No,Yes,No,No,No,0.9045342828436723,0.04053609846589294,0.025321055423116707,0.09546571715632536,0.019794701022551896,0.5030208344477268,0.3764550059502646,0.16572540925360044,49741.875,0.06952285303429995,0.11824958165958828,0.8074483066072332,0.11156604860399871,0.8039127409673127,0.4822398534061058,0,1
486,Joseph Schiavoni,OH,Governor of Ohio,Governor,-0.07889999900000001,0.09170000099999999,No,Male,White,No,No,Yes,No,No,No,0.9045342828436723,0.04053609846589294,0.025321055423116707,0.09546571715632536,0.019794701022551896,0.5030208344477268,0.3764550059502646,0.16572540925360044,49741.875,0.06952285303429995,0.11824958165958828,0.8074483066072332,0.11156604860399871,0.8039127409673127,0.4822398534061058,0,1
487,Larry Ealy,OH,Governor of Ohio,Governor,-0.07889999900000001,0.0102,No,Male,Nonwhite,No,No,No,No,No,No,0.9045342828436723,0.04053609846589294,0.025321055423116707,0.09546571715632536,0.019794701022551896,0.5030208344477268,0.3764550059502646,0.16572540925360044,49741.875,0.06952285303429995,0.11824958165958828,0.8074483066072332,0.11156604860399871,0.8039127409673127,0.4822398534061058,0,1
488,Paul Ray,OH,Governor of Ohio,Governor,-0.07889999900000001,0.0138,No,Male,White,No,No,No,No,No,No,0.9045342828436723,0.04053609846589294,0.025321055423116707,0.09546571715632536,0.019794701022551896,0.5030208344477268,0.3764550059502646,0.16572540925360044,49741.875,0.06952285303429995,0.11824958165958828,0.8074483066072332,0.11156604860399871,0.8039127409673127,0.4822398534061058,0,1
489,Richard Cordray,OH,Governor of Ohio,Governor,-0.07889999900000001,0.6215999999999999,Yes,Male,White,No,No,Yes,No,No,Yes,0.9045342828436723,0.04053609846589294,0.025321055423116707,0.09546571715632536,0.019794701022551896,0.5030208344477268,0.3764550059502646,0.16572540925360044,49741.875,0.06952285303429995,0.11824958165958828,0.8074483066072332,0.11156604860399871,0.8039127409673127,0.4822398534061058,0,1
490,William O'Neill,OH,Governor of Ohio,Governor,-0.07889999900000001,0.0329,No,Male,White,Yes,No,Yes,No,No,No,0.9045342828436723,0.04053609846589294,0.025321055423116707,0.09546571715632536,0.019794701022551896,0.5030208344477268,0.3764550059502646,0.16572540925360044,49741.875,0.06952285303429995,0.11824958165958828,0.8074483066072332,0.11156604860399871,0.8039127409673127,0.4822398534061058,0,1
491,Aftab Pureval,OH,U.S. House Ohio District 1,Representative,-0.09010000199999998,1.0,Yes,Male,Nonwhite,No,No,Yes,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
492,Michael Milisits,OH,U.S. House Ohio District 10,Representative,-0.084799995,0.07400000099999998,No,Male,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
493,Robert Klepinger,OH,U.S. House Ohio District 10,Representative,-0.084799995,0.256,No,Male,White,No,No,No,No,Yes,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
494,Theresa Gasper,OH,U.S. House Ohio District 10,Representative,-0.084799995,0.6701999700000001,Yes,Female,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
495,Danny O'Connor,OH,U.S. House Ohio District 12,Representative,-0.1363,0.4052,Yes,Male,White,No,No,Yes,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
496,Doug Wilson,OH,U.S. House Ohio District 12,Representative,-0.1363,0.0374,No,Male,White,No,No,Yes,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
497,Ed Albertson,OH,U.S. House Ohio District 12,Representative,-0.1363,0.07860000099999999,No,Male,White,Yes,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
498,Jackie Patton,OH,U.S. House Ohio District 12,Representative,-0.1363,0.1402,No,Female,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
499,John Peters,OH,U.S. House Ohio District 12,Representative,-0.1363,0.0149,No,Male,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
500,John Russell,OH,U.S. House Ohio District 12,Representative,-0.1363,0.16269999999999998,No,Male,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
501,Zach Scott,OH,U.S. House Ohio District 12,Representative,-0.1363,0.161,No,Male,White,No,No,Yes,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
502,Betsy Rader,OH,U.S. House Ohio District 14,Representative,-0.1198,1.0,Yes,Female,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
503,Rick Neal,OH,U.S. House Ohio District 15,Representative,-0.1548,0.63540001,Yes,Male,White,No,Yes,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
504,Rob Jarvis,OH,U.S. House Ohio District 15,Representative,-0.1548,0.36459999,No,Male,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
505,Aaron Godfrey,OH,U.S. House Ohio District 16,Representative,-0.17030001000000003,0.07909999799999999,No,Male,White,No,No,No,No,Yes,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
506,Grant Goodrich,OH,U.S. House Ohio District 16,Representative,-0.17030001000000003,0.28059998999999997,No,Male,White,Yes,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
507,John Wilson,OH,U.S. House Ohio District 16,Representative,-0.17030001000000003,0.044800000000000006,No,Male,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
